Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,class
1,16,16.0,16.0,0.938,1.0,15.0,15,16,1,1
9,126,1134.0,14.0,0.466,0.907,2.84,528,1029,186,0
1,18,18.0,18.0,0.944,1.0,17.0,17,18,1,1
25,186,4650.0,7.44,0.478,0.953,7.16,2221,4433,310,0
10,1,10.0,0.1,1.0,1.0,10.0,10,10,1,1
7,24,168.0,3.429,0.274,0.661,1.48,46,111,31,0
8,38,304.0,4.75,0.461,0.803,2.3,140,244,61,0
5,29,145.0,5.8,0.276,0.779,1.6,40,113,25,0
10,38,380.0,3.8,0.187,0.463,1.37,71,176,52,0
11,1,11.0,0.091,1.0,1.0,11.0,11,11,1,1
4,11,44.0,2.75,0.364,0.955,1.33,16,42,12,0
1,52,52.0,52.0,0.538,1.0,14.0,28,52,2,1
13,5,65.0,0.385,0.323,0.554,5.25,21,36,4,1
8,148,1184.0,18.5,0.208,0.725,1.24,246,858,198,0
11,12,132.0,1.091,0.455,0.977,2.22,60,129,27,0
9,181,1629.0,20.111,0.361,0.74,2.76,588,1205,213,0
8,22,176.0,2.75,0.392,0.778,2.3,69,137,30,0
11,102,1122.0,9.273,0.289,0.829,1.87,324,930,173,0
3,132,396.0,44.0,0.505,0.558,20.0,200,221,10,1
3,537,1611.0,179.0,0.353,0.364,71.13,569,587,8,1
7,28,196.0,4.0,0.27,0.75,1.36,53,147,39,0
11,1,11.0,0.091,1.0,1.0,11.0,11,11,1,1
9,175,1575.0,19.444,0.177,0.624,1.26,279,983,222,0
2,69,138.0,34.5,0.623,0.906,10.75,86,125,8,1
9,535,4815.0,59.444,0.173,0.667,1.36,832,3214,613,0
5,29,145.0,5.8,0.276,0.779,1.6,40,113,25,0
5,2,10.0,0.4,0.9,0.9,9.0,9,9,1,1
1,27,27.0,27.0,0.407,1.0,1.83,11,27,6,1
5,30,150.0,6.0,0.36,0.947,1.26,54,142,43,0
7,20,140.0,2.857,0.379,1.0,1.61,53,140,33,0
4,99,396.0,24.75,0.503,0.942,2.4,199,373,83,0
11,271,2981.0,24.636,0.278,0.728,1.99,829,2171,417,0
8,8,64.0,1.0,0.391,1.0,2.5,25,64,10,0
1,13,13.0,13.0,1.0,1.0,13.0,13,13,1,1
1,55,55.0,55.0,0.564,1.0,10.33,31,55,3,1
8,14,112.0,1.75,0.518,0.964,3.22,58,108,18,0
3,470,1410.0,156.67,0.352,0.387,23.62,496,545,21,1
10,152,1520.0,15.2,0.297,0.778,2.17,452,1182,208,0
2,535,1070.0,267.5,0.55,0.586,117.8,589,627,5,1
8,18,144.0,2.25,0.396,0.882,1.84,57,127,31,0
2,101,202.0,50.5,0.54,0.743,10.9,109,150,10,1
37,1,37.0,0.027,1.0,1.0,37.0,37,37,1,1
1,58,58.0,58.0,0.845,1.0,9.8,49,58,5,1
9,92,828.0,10.222,0.287,0.694,1.93,238,575,123,0
7,178,1246.0,25.429,0.242,0.795,1.41,301,990,213,0
9,492,4428.0,54.667,0.132,0.541,1.22,583,2397,476,0
6,16,96.0,2.667,0.354,1.0,1.48,34,96,23,0
4,194,776.0,48.5,0.263,0.273,34.0,204,212,6,1
1,63,63.0,63.0,0.587,1.0,2.31,37,63,16,1
9,181,1629.0,20.111,0.361,0.74,2.76,588,1205,213,0
2,22,44.0,11.0,0.75,0.75,33.0,33,33,1,1
1,136,136.0,136.0,0.963,1.0,32.75,131,136,4,1
2,22,44.0,11.0,0.75,0.75,33.0,33,33,1,1
9,82,738.0,9.111,0.312,0.669,2.74,230,494,84,0
1,15,15.0,15.0,0.733,1.0,3.67,11,15,3,1
17,342,5814.0,20.118,0.916,0.996,30.27,5328,5790,176,1
8,68,544.0,8.5,0.54,0.974,3.03,294,530,97,0
27,4,108.0,0.148,0.38,0.75,2.56,41,81,16,1
1,17,17.0,17.0,0.765,1.0,6.5,13,17,2,1
2,18,36.0,9.0,0.722,0.722,26.0,26,26,1,1
83,149,12367.0,1.795,0.388,0.472,28.77,4804,5838,167,1
1,19,19.0,19.0,0.632,1.0,4.0,12,19,3,1
10,130,1300.0,13.0,0.486,0.856,3.18,632,1113,199,0
5,10,50.0,2.0,0.5,0.84,2.08,25,42,12,0
7,47,329.0,6.714,0.158,0.289,5.78,52,95,9,1
4,2,8.0,0.5,1.0,1.0,8.0,8,8,1,1
2,98,196.0,49.0,0.48,0.653,9.4,94,128,10,1
3,470,1410.0,156.67,0.352,0.387,23.62,496,545,21,1
2,22,44.0,11.0,0.477,1.0,21.0,21,44,1,1
1,79,79.0,79.0,0.608,1.0,6.86,48,79,7,1
10,23,230.0,2.3,0.37,0.83,2.3,85,191,37,0
1,70,70.0,70.0,0.943,1.0,22.0,66,70,3,1
27,4,108.0,0.148,0.333,0.667,2.57,36,72,14,1
17,23,391.0,1.353,0.373,0.621,10.43,146,243,14,0
178,140,24920.0,0.787,0.574,0.649,21.52,14292,16177,664,1
10,80,800.0,8.0,0.314,0.799,2.06,251,639,122,0
7,145,1015.0,20.714,0.207,0.658,1.5,210,668,140,0
8,9,72.0,1.125,0.361,0.792,1.53,26,57,17,0
8,54,432.0,6.75,0.537,0.951,3.36,232,411,69,0
28,31,868.0,1.107,0.508,0.767,7.47,441,666,59,1
14,19,266.0,1.357,0.113,0.504,30.0,30,134,1,1
9,130,1170.0,14.444,0.513,0.925,2.86,600,1082,210,0
12,43,516.0,3.583,0.357,0.849,2.71,184,438,68,0
11,54,594.0,4.909,0.258,0.736,1.99,153,437,77,0
9,99,891.0,11.0,0.484,0.951,2.52,431,847,171,0
10,262,2620.0,26.2,0.29,0.826,1.76,761,2163,432,0
12,13,156.0,1.083,0.372,0.981,2.32,58,153,25,0
12,11,132.0,0.917,0.371,1.0,1.63,49,132,30,0
1,36,36.0,36.0,0.583,1.0,5.25,21,36,4,1
5,12,60.0,2.4,0.267,0.733,1.78,16,44,9,0
16,405,6480.0,25.313,0.382,0.596,5.3,2476,3863,467,0
1,29,29.0,29.0,0.931,1.0,13.5,27,29,2,1
9,194,1746.0,21.556,0.191,0.691,1.4,333,1207,238,0
8,27,216.0,3.375,0.236,0.685,1.31,51,148,39,0
9,106,954.0,11.778,0.309,0.791,1.97,295,755,150,0
10,18,180.0,1.8,0.294,0.883,1.96,53,159,27,0
9,511,4599.0,56.778,0.225,0.798,1.38,1035,3670,751,0
6,6,36.0,1.0,0.194,0.417,3.5,7,15,2,1
1,19,19.0,19.0,0.737,1.0,4.67,14,19,3,1
6,46,276.0,7.667,0.322,0.877,1.48,89,242,60,0
30,61,1830.0,2.033,0.157,0.483,1.88,288,884,153,1
13,409,5317.0,31.462,0.277,0.573,2.65,1475,3049,556,0
10,46,460.0,4.6,0.317,0.683,1.85,146,314,79,0
7,121,847.0,17.286,0.305,0.675,1.79,258,572,144,0
3,304,912.0,101.33,0.555,0.686,42.17,506,626,12,1
12,302,3624.0,25.167,0.199,0.795,1.68,721,2880,429,0
37,1,37.0,0.027,1.0,1.0,37.0,37,37,1,1
54,357,19278.0,6.611,0.299,0.655,6.4,5766,12626,901,1
8,15,120.0,1.875,0.433,0.975,2.0,52,117,26,0
1,39,39.0,39.0,0.308,1.0,1.71,12,39,7,1
9,535,4815.0,59.444,0.192,0.658,1.42,926,3167,654,0
53,48,2544.0,0.906,0.157,0.269,7.84,400,685,51,1
2,17,34.0,8.5,0.588,0.971,6.67,20,33,3,1
5,2,10.0,0.4,0.8,0.8,8.0,8,8,1,1
2,538,1076.0,269.0,0.518,0.596,29.32,557,641,19,1
98,3,294.0,0.031,0.48,0.486,141.0,141,143,1,1
1,40,40.0,40.0,0.875,1.0,11.67,35,40,3,1
6,49,294.0,8.167,0.32,0.527,2.94,94,155,32,0
21,2,42.0,0.095,0.738,0.738,31.0,31,31,1,1
2,446,892.0,223.0,0.439,0.603,17.82,392,538,22,1
6,29,174.0,4.833,0.368,0.954,1.73,64,166,37,0
7,121,847.0,17.286,0.305,0.675,1.79,258,572,144,0
2,20,40.0,10.0,0.675,0.675,27.0,27,27,1,1
8,1,8.0,0.125,0.875,1.0,7.0,7,8,1,1
5,16,80.0,3.2,0.563,0.925,2.65,45,74,17,0
1,118,118.0,118.0,0.186,1.0,1.05,22,118,21,0
1,12,12.0,12.0,0.75,1.0,9.0,9,12,1,1
1,124,124.0,124.0,0.444,1.0,7.86,55,124,7,1
8,39,312.0,4.875,0.224,0.824,1.21,70,257,58,0
2,99,198.0,49.5,0.253,0.616,4.55,50,122,11,1
1,19,19.0,19.0,0.737,1.0,4.67,14,19,3,1
10,47,470.0,4.7,0.223,0.706,1.62,105,332,65,0
24,340,8160.0,14.167,0.211,0.468,2.67,1718,3822,643,0
15,294,4410.0,19.6,0.395,0.651,5.28,1743,2872,330,0
9,6,54.0,0.667,0.407,0.519,5.5,22,28,4,1
9,36,324.0,4.0,0.556,0.923,3.21,180,299,56,0
7,53,371.0,7.571,0.299,0.927,1.29,111,344,86,0
8,206,1648.0,25.75,0.236,0.793,1.64,389,1307,237,0
12,102,1224.0,8.5,0.257,0.804,1.77,315,984,178,0
10,75,750.0,7.5,0.451,0.86,2.84,338,645,119,0
25,300,7500.0,12.0,0.065,0.071,40.33,484,531,12,1
9,304,2736.0,33.778,0.202,0.749,1.32,554,2049,419,0
8,1,8.0,0.125,1.0,1.0,8.0,8,8,1,1
4,5,20.0,1.25,0.35,0.8,2.33,7,16,3,1
2,536,1072.0,268.0,0.537,0.622,24.0,576,667,24,1
9,39,351.0,4.333,0.259,0.695,1.49,91,244,61,0
5,2,10.0,0.4,0.7,0.7,7.0,7,7,1,1
53,48,2544.0,0.906,0.157,0.269,7.84,400,685,51,1
2,48,96.0,24.0,0.625,0.677,30.0,60,65,2,1
7,8,56.0,1.143,0.357,1.0,2.86,20,56,7,0
1,15,15.0,15.0,0.867,1.0,13.0,13,15,1,1
10,236,2360.0,23.6,0.183,0.572,1.31,432,1349,330,0
11,8,88.0,0.727,0.693,0.989,10.17,61,87,6,0
7,9,63.0,1.286,0.302,0.905,1.46,19,57,13,0
27,1,27.0,0.037,1.0,1.0,27.0,27,27,1,1
28,61,1708.0,2.179,0.172,0.509,1.97,294,870,149,1
11,245,2695.0,22.273,0.252,0.829,1.86,678,2235,365,0
31,37,1147.0,1.194,0.189,0.555,2.07,217,637,105,1
3,116,348.0,38.667,0.356,0.371,62.0,124,129,2,1
5,13,65.0,2.6,0.292,0.892,1.46,19,58,13,0
2,176,352.0,88.0,0.528,0.605,31.0,186,213,6,1
9,104,936.0,11.556,0.282,0.904,1.93,264,846,137,0
153,442,67626.0,2.889,0.114,0.215,6.27,7689,14538,1227,1
2,536,1072.0,268.0,0.537,0.622,24.0,576,667,24,1
27,4,108.0,0.148,0.38,0.75,2.56,41,81,16,1
9,85,765.0,9.444,0.302,0.812,1.82,231,621,127,0
6,12,72.0,2.0,0.278,1.0,2.22,20,72,9,0
37,1,37.0,0.027,1.0,1.0,37.0,37,37,1,1
1,159,159.0,159.0,0.994,1.0,158.0,158,159,1,1
13,400,5200.0,30.769,0.364,0.609,4.52,1891,3168,418,0
54,357,19278.0,6.611,0.299,0.655,6.4,5766,12626,901,1
7,48,336.0,6.857,0.268,0.652,1.61,90,219,56,0
11,99,1089.0,9.0,0.23,0.601,2.14,250,654,117,0
11,84,924.0,7.636,0.291,0.843,1.74,269,779,155,0
8,47,376.0,5.875,0.221,0.702,1.26,83,264,66,0
13,5,65.0,0.385,0.123,0.538,8.0,8,35,1,1
1,19,19.0,19.0,0.632,1.0,4.0,12,19,3,1
153,442,67626.0,2.889,0.114,0.215,6.27,7689,14538,1227,1
7,7,49.0,1.0,0.918,0.959,22.5,45,47,2,0
10,553,5530.0,55.3,0.797,0.884,21.3,4409,4890,207,1
1,23,23.0,23.0,0.826,1.0,19.0,19,23,1,1
22,1,22.0,0.045,1.0,1.0,22.0,22,22,1,1
9,56,504.0,6.222,0.196,0.617,1.24,99,311,80,0
8,231,1848.0,28.875,0.872,0.882,179.0,1611,1630,9,1
10,1,10.0,0.1,0.9,1.0,9.0,9,10,1,1
9,60,540.0,6.667,0.413,0.822,2.75,223,444,81,0
10,40,400.0,4.0,0.295,0.683,2.07,118,273,57,0
1,18,18.0,18.0,0.944,1.0,17.0,17,18,1,1
7,18,126.0,2.571,0.286,0.627,1.57,36,79,23,0
7,211,1477.0,30.143,0.257,0.653,1.7,380,965,223,0
9,211,1899.0,23.444,0.219,0.707,1.48,416,1343,282,0
10,19,190.0,1.9,0.3,0.905,1.68,57,172,34,0
9,55,495.0,6.111,0.251,0.808,1.43,124,400,87,0
7,23,161.0,3.286,0.342,0.783,1.45,55,126,38,0
28,32,896.0,1.143,0.488,0.743,7.05,437,666,62,1
7,91,637.0,13.0,0.179,0.816,1.24,114,520,92,0
12,98,1176.0,8.167,0.245,0.624,2.23,288,734,129,0
1,44,44.0,44.0,0.727,1.0,5.33,32,44,6,1
12,146,1752.0,12.167,0.091,0.128,26.67,160,225,6,1
8,1,8.0,0.125,0.875,1.0,7.0,7,8,1,1
2,25,50.0,12.5,0.36,1.0,4.5,18,50,4,1
1,12,12.0,12.0,0.667,1.0,4.0,8,12,2,1
9,99,891.0,11.0,0.189,0.745,1.4,168,664,120,0
6,18,108.0,3.0,0.315,1.0,1.62,34,108,21,0
1,79,79.0,79.0,0.608,1.0,6.86,48,79,7,1
9,4,36.0,0.444,0.25,0.75,9.0,9,27,1,1
1,45,45.0,45.0,0.244,1.0,1.38,11,45,8,1
2,17,34.0,8.5,0.588,0.971,6.67,20,33,3,1
8,12,96.0,1.5,0.208,0.771,1.11,20,74,18,0
3,116,348.0,38.667,0.385,0.494,33.5,134,172,4,1
4,5,20.0,1.25,0.35,0.8,2.33,7,16,3,1
85,69,5865.0,0.812,0.165,0.441,1.44,969,2588,674,1
7,14,98.0,2.0,0.327,0.847,1.45,32,83,22,0
7,27,189.0,3.857,0.37,0.841,1.79,70,159,39,0
2,123,246.0,61.5,0.5,0.504,123.0,123,124,1,1
178,140,24920.0,0.787,0.574,0.649,21.52,14292,16177,664,1
2,16,32.0,8.0,0.25,0.531,2.67,8,17,3,1
10,83,830.0,8.3,0.425,0.86,2.92,353,714,121,0
12,41,492.0,3.417,0.289,0.74,2.06,142,364,69,0
118,105,12390.0,0.89,0.052,0.105,3.33,642,1296,193,1
8,25,200.0,3.125,0.37,0.73,2.06,74,146,36,0
7,59,413.0,8.429,0.242,0.685,1.79,100,283,56,0
8,17,136.0,2.125,0.419,0.956,2.11,57,130,27,0
1,15,15.0,15.0,0.733,1.0,3.67,11,15,3,1
1,7,7.0,7.0,1.0,1.0,7.0,7,7,1,1
1,47,47.0,47.0,0.532,1.0,25.0,25,47,1,1
1,33,33.0,33.0,1.0,1.0,33.0,33,33,1,1
10,32,320.0,3.2,0.306,0.788,1.69,98,252,58,0
1,42,42.0,42.0,0.19,1.0,1.6,8,42,5,1
7,22,154.0,3.143,0.097,0.403,1.36,15,62,11,0
7,41,287.0,5.857,0.261,0.885,1.32,75,254,57,0
8,38,304.0,4.75,0.128,0.444,1.86,39,135,21,0
83,315,26145.0,3.795,0.295,0.594,9.21,7725,15523,839,1
1,40,40.0,40.0,1.0,1.0,40.0,40,40,1,1
3,470,1410.0,156.67,0.352,0.387,23.62,496,545,21,1
10,50,500.0,5.0,0.268,0.764,1.94,134,382,69,0
9,170,1530.0,18.889,0.371,0.766,2.6,567,1172,218,0
6,32,192.0,5.333,0.286,0.891,1.41,55,171,39,0
13,1,13.0,0.077,1.0,1.0,13.0,13,13,1,1
11,1,11.0,0.091,1.0,1.0,11.0,11,11,1,1
2,537,1074.0,268.5,0.52,0.621,26.57,558,667,21,1
8,43,344.0,5.375,0.212,0.721,1.4,73,248,52,0
2,538,1076.0,269.0,0.518,0.596,29.32,557,641,19,1
9,23,207.0,2.556,0.169,0.319,2.92,35,66,12,0
10,19,190.0,1.9,0.6,0.858,7.6,114,163,15,0
9,10,90.0,1.111,0.144,0.522,6.5,13,47,2,1
5,2,10.0,0.4,0.8,0.8,8.0,8,8,1,1
9,46,414.0,5.111,0.292,0.676,1.92,121,280,63,0
30,61,1830.0,2.033,0.157,0.483,1.88,288,884,153,1
76,1,76.0,0.013,1.0,1.0,76.0,76,76,1,1
1,32,32.0,32.0,0.469,1.0,1.88,15,32,8,1
6,75,450.0,12.5,0.356,0.973,1.47,160,438,109,0
93,4,372.0,0.043,0.419,0.565,2.89,156,210,54,1
9,102,918.0,11.333,0.183,0.804,1.27,168,738,132,0
8,27,216.0,3.375,0.435,0.963,2.14,94,208,44,0
3,116,348.0,38.667,0.385,0.494,33.5,134,172,4,1
7,8,56.0,1.143,0.25,0.768,1.56,14,43,9,0
30,60,1800.0,2.0,0.154,0.457,1.85,278,823,150,1
38,410,15580.0,10.789,0.254,0.604,2.4,3957,9403,1651,0
10,21,210.0,2.1,0.3,0.81,1.91,63,170,33,0
1,161,161.0,161.0,0.41,1.0,1.02,66,161,65,1
4,2,8.0,0.5,0.875,0.875,7.0,7,7,1,1
1,14,14.0,14.0,0.857,1.0,12.0,12,14,1,1
11,74,814.0,6.727,0.247,0.695,1.97,201,566,102,0
6,13,78.0,2.167,0.359,0.885,1.65,28,69,17,0
2,475,950.0,237.5,0.504,0.544,95.8,479,517,5,1
9,8,72.0,0.889,0.583,0.972,21.0,42,70,2,0
14,12,168.0,0.857,0.429,0.732,6.55,72,123,11,0
7,140,980.0,20.0,0.253,0.886,1.49,248,868,167,0
7,14,98.0,2.0,0.337,0.98,1.83,33,96,18,0
9,41,369.0,4.556,0.244,0.661,1.32,90,244,68,0
6,26,156.0,4.333,0.34,0.974,1.33,53,152,40,0
12,146,1752.0,12.167,0.091,0.128,26.67,160,225,6,1
5,7,35.0,1.4,0.2,0.314,7.0,7,11,1,1
1,15,15.0,15.0,0.533,1.0,2.0,8,15,4,1
8,16,128.0,2.0,0.375,0.93,2.09,48,119,23,0
10,13,130.0,1.3,0.315,0.915,2.41,41,119,17,0
1,283,283.0,283.0,0.993,1.0,140.5,281,283,2,1
6,81,486.0,13.5,0.282,0.852,1.26,137,414,109,0
9,1,9.0,0.111,1.0,1.0,9.0,9,9,1,1
9,36,324.0,4.0,0.611,0.926,3.36,198,300,59,0
9,14,126.0,1.556,0.706,0.865,7.42,89,109,12,0
8,525,4200.0,65.625,0.095,0.444,1.34,398,1865,297,0
6,101,606.0,16.833,0.393,0.752,1.98,238,456,120,0
10,10,100.0,1.0,0.34,0.93,1.89,34,93,18,0
29,48,1392.0,1.655,0.116,0.268,5.06,162,373,32,1
1,186,186.0,186.0,0.828,1.0,9.06,154,186,17,1
5,14,70.0,2.8,0.586,0.943,2.28,41,66,18,0
10,17,170.0,1.7,0.482,0.759,6.83,82,129,12,0
6,20,120.0,3.333,0.175,0.792,1.5,21,95,14,0
9,65,585.0,7.222,0.463,0.901,2.66,271,527,102,0
5,39,195.0,7.8,0.344,0.728,2.09,67,142,32,0
1,75,75.0,75.0,0.813,1.0,5.55,61,75,11,1
7,2,14.0,0.286,0.643,0.929,2.25,9,13,4,0
3,116,348.0,38.667,0.356,0.371,62.0,124,129,2,1
7,34,238.0,4.857,0.403,0.849,1.81,96,202,53,0
1,17,17.0,17.0,0.412,1.0,1.75,7,17,4,1
23,125,2875.0,5.435,0.953,1.0,20.75,2739,2875,132,0
1,42,42.0,42.0,0.405,1.0,1.06,17,42,16,0
1,13,13.0,13.0,0.692,1.0,4.5,9,13,2,1
14,57,798.0,4.071,0.727,0.951,11.84,580,759,49,0
17,342,5814.0,20.118,0.916,0.996,30.27,5328,5790,176,1
53,48,2544.0,0.906,0.181,0.374,4.69,460,951,98,1
16,24,384.0,1.5,0.393,0.935,4.72,151,359,32,0
10,1,10.0,0.1,1.0,1.0,10.0,10,10,1,1
7,37,259.0,5.286,0.282,0.772,1.35,73,200,54,0
3,4,12.0,1.333,0.917,0.917,11.0,11,11,1,0
9,18,162.0,2.0,0.519,0.796,7.64,84,129,11,0
9,21,189.0,2.333,0.365,0.82,2.88,69,155,24,0
8,12,96.0,1.5,0.438,1.0,2.1,42,96,20,0
9,511,4599.0,56.778,0.164,0.509,1.42,755,2339,530,0
3,113,339.0,37.667,0.357,0.378,30.25,121,128,4,1
1,75,75.0,75.0,0.813,1.0,5.55,61,75,11,1
1,77,77.0,77.0,0.403,1.0,5.17,31,77,6,1
8,14,112.0,1.75,0.393,0.705,2.32,44,79,19,0
6,31,186.0,5.167,0.199,0.565,1.85,37,105,20,0
3,132,396.0,44.0,0.505,0.558,20.0,200,221,10,1
3,11,33.0,3.667,0.364,0.667,3.0,12,22,4,1
9,13,117.0,1.444,0.239,0.462,4.67,28,54,6,0
25,1,25.0,0.04,1.0,1.0,25.0,25,25,1,1
2,50,100.0,25.0,0.46,0.51,15.33,46,51,3,1
7,91,637.0,13.0,0.179,0.816,1.24,114,520,92,0
1,32,32.0,32.0,0.469,1.0,1.88,15,32,8,1
5,14,70.0,2.8,0.329,0.5,2.56,23,35,9,0
30,60,1800.0,2.0,0.154,0.457,1.85,278,823,150,1
9,126,1134.0,14.0,0.484,0.953,2.83,549,1081,194,0
8,53,424.0,6.625,0.337,0.889,1.64,143,377,87,0
6,94,564.0,15.667,0.326,0.862,2.02,184,486,91,0
5,9,45.0,1.8,0.178,0.533,1.6,8,24,5,1
2,64,128.0,32.0,0.531,0.586,17.0,68,75,4,1
9,42,378.0,4.667,0.381,0.931,2.48,144,352,58,0
7,11,77.0,1.571,0.403,0.974,1.48,31,75,21,0
2,48,96.0,24.0,0.625,0.677,30.0,60,65,2,1
1,67,67.0,67.0,0.985,1.0,66.0,66,67,1,1
7,17,119.0,2.429,0.429,0.748,2.22,51,89,23,0
1,13,13.0,13.0,0.692,1.0,4.5,9,13,2,1
11,17,187.0,1.545,0.321,0.652,4.29,60,122,14,0
93,4,372.0,0.043,0.419,0.565,2.89,156,210,54,1
32,350,11200.0,10.938,0.142,0.402,3.96,1588,4497,401,1
2,538,1076.0,269.0,0.519,0.684,34.88,558,736,16,1
6,32,192.0,5.333,0.286,0.76,1.41,55,146,39,0
2,50,100.0,25.0,0.46,0.51,15.33,46,51,3,1
8,1,8.0,0.125,0.875,1.0,7.0,7,8,1,1
17,2,34.0,0.118,0.706,0.706,24.0,24,24,1,1
8,93,744.0,11.625,0.324,0.835,1.99,241,621,121,0
9,1,9.0,0.111,1.0,1.0,9.0,9,9,1,1
1,39,39.0,39.0,0.897,1.0,8.75,35,39,4,1
24,468,11232.0,19.5,0.472,0.922,7.69,5296,10359,689,0
3,550,1650.0,183.33,0.329,0.375,27.15,543,619,20,1
2,538,1076.0,269.0,0.518,0.596,29.32,557,641,19,1
7,9,63.0,1.286,0.349,0.889,2.2,22,56,10,0
1,69,69.0,69.0,0.667,1.0,4.18,46,69,11,1
9,10,90.0,1.111,0.144,0.522,6.5,13,47,2,1
7,7,49.0,1.0,0.327,1.0,1.33,16,49,12,0
2,446,892.0,223.0,0.439,0.603,17.82,392,538,22,1
5,14,70.0,2.8,0.329,0.5,2.56,23,35,9,0
7,23,161.0,3.286,0.329,0.938,1.39,53,151,38,0
1,8,8.0,8.0,1.0,1.0,8.0,8,8,1,1
2,22,44.0,11.0,0.705,0.864,15.5,31,38,2,1
14,2,28.0,0.143,0.536,0.536,15.0,15,15,1,1
17,342,5814.0,20.118,0.916,0.996,30.27,5328,5790,176,1
8,83,664.0,10.375,0.404,0.741,2.58,268,492,104,0
3,106,318.0,35.333,0.258,0.34,6.31,82,108,13,1
8,102,816.0,12.75,0.212,0.884,1.25,173,721,138,0
14,402,5628.0,28.714,0.399,0.631,4.75,2248,3554,473,0
1,8,8.0,8.0,1.0,1.0,8.0,8,8,1,1
11,183,2013.0,16.636,0.465,0.841,4.53,937,1693,207,0
9,168,1512.0,18.667,0.268,0.661,1.89,405,1000,214,0
9,42,378.0,4.667,0.378,0.841,2.65,143,318,54,0
9,10,90.0,1.111,0.144,0.522,6.5,13,47,2,1
2,537,1074.0,268.5,0.538,0.594,32.11,578,638,18,1
22,72,1584.0,3.273,0.469,0.848,8.64,743,1343,86,0
2,538,1076.0,269.0,0.637,0.703,29.78,685,756,23,1
7,27,189.0,3.857,0.402,0.746,1.81,76,141,42,0
1,28,28.0,28.0,0.464,1.0,2.17,13,28,6,1
2,21,42.0,10.5,0.452,1.0,6.33,19,42,3,1
1,63,63.0,63.0,1.0,1.0,63.0,63,63,1,1
10,49,490.0,4.9,0.551,0.943,3.07,270,462,88,0
17,11,187.0,0.647,0.326,0.433,10.17,61,81,6,0
6,17,102.0,2.833,0.137,0.627,2.8,14,64,5,1
1,114,114.0,114.0,0.939,1.0,21.4,107,114,5,1
1,75,75.0,75.0,0.92,1.0,11.5,69,75,6,1
6,44,264.0,7.333,0.254,0.689,1.68,67,182,40,0
13,354,4602.0,27.231,0.38,0.598,4.39,1749,2750,398,0
8,19,152.0,2.375,0.454,1.0,2.16,69,152,32,0
8,6,48.0,0.75,0.333,0.979,1.78,16,47,9,0
9,91,819.0,10.111,0.233,0.789,1.71,191,646,112,0
1,196,196.0,196.0,0.98,1.0,64.0,192,196,3,1
178,140,24920.0,0.787,0.574,0.649,21.52,14292,16177,664,1
22,20,440.0,0.909,0.28,0.57,5.35,123,251,23,0
2,199,398.0,99.5,0.485,0.508,32.17,193,202,6,1
7,24,168.0,3.429,0.101,0.298,1.89,17,50,9,1
1,47,47.0,47.0,1.0,1.0,47.0,47,47,1,1
2,535,1070.0,267.5,0.545,0.629,24.29,583,673,24,1
8,59,472.0,7.375,0.186,0.672,1.49,88,317,59,0
1,7,7.0,7.0,1.0,1.0,7.0,7,7,1,1
2,535,1070.0,267.5,0.55,0.586,117.8,589,627,5,1
1,12,12.0,12.0,0.667,1.0,4.0,8,12,2,1
8,64,512.0,8.0,0.541,0.947,3.85,277,485,72,0
186,469,87234.0,2.522,0.378,0.529,22.29,33017,46133,1481,1
31,71,2201.0,2.29,0.159,0.296,10.29,350,651,34,1
6,47,282.0,7.833,0.202,0.202,57.0,57,57,1,1
10,60,600.0,6.0,0.223,0.607,1.47,134,364,91,0
45,79,3555.0,1.756,0.087,0.195,4.81,308,693,64,1
12,43,516.0,3.583,0.31,0.793,2.32,160,409,69,0
1,79,79.0,79.0,0.608,1.0,6.86,48,79,7,1
1,52,52.0,52.0,0.962,1.0,25.0,50,52,2,1
4,2,8.0,0.5,1.0,1.0,8.0,8,8,1,1
1,288,288.0,288.0,0.424,1.0,1.02,122,288,120,1
9,99,891.0,11.0,0.38,0.93,1.92,339,829,177,0
1,8,8.0,8.0,1.0,1.0,8.0,8,8,1,1
12,146,1752.0,12.167,0.091,0.128,26.67,160,225,6,1
7,19,133.0,2.714,0.278,0.662,1.37,37,88,27,0
1,187,187.0,187.0,0.963,1.0,25.71,180,187,7,1
9,46,414.0,5.111,0.316,0.857,1.72,131,355,76,0
15,67,1005.0,4.467,0.293,0.607,3.59,294,610,82,0
9,211,1899.0,23.444,0.219,0.707,1.48,416,1343,282,0
10,51,510.0,5.1,0.28,0.814,1.66,143,415,86,0
7,115,805.0,16.429,0.273,0.704,1.72,220,567,128,0
12,7,84.0,0.583,0.214,0.583,3.6,18,49,5,0
8,17,136.0,2.125,0.353,0.801,2.0,48,109,24,0
7,36,252.0,5.143,0.409,0.861,1.84,103,217,56,0
29,48,1392.0,1.655,0.116,0.268,5.06,162,373,32,1
9,40,360.0,4.444,0.356,0.967,2.29,128,348,56,0
5,31,155.0,6.2,0.239,0.974,2.06,37,151,18,0
31,105,3255.0,3.387,0.224,0.417,5.35,728,1358,136,1
1,48,48.0,48.0,0.875,1.0,10.5,42,48,4,1
12,28,336.0,2.333,0.265,0.592,3.07,89,199,29,0
7,58,406.0,8.286,0.202,0.751,2.34,82,305,35,0
