tuple_pair,Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,class
"t318,t359",0.0,4.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,
"t319,t359",0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,
"t320,t359",0.0,4.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,
"t321,t359",0.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,
"t322,t359",0.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,
"t323,t359",0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,
"t324,t359",1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,
"t325,t359",4.0,1.0,1.0,0.0,5.0,5.0,0.0,3.0,1.0,
"t326,t359",1.0,4.0,2.0,3.0,0.0,2.0,0.0,2.0,1.0,
"t327,t359",1.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,
"t328,t359",1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,
"t329,t359",0.0,4.0,2.0,1.0,1.0,5.0,1.0,0.0,1.0,
"t330,t359",1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,
"t331,t359",1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
"t332,t359",0.0,0.0,2.0,3.0,1.0,0.0,4.0,2.0,1.0,
"t333,t359",0.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,
"t334,t359",0.0,3.0,1.0,3.0,0.0,8.0,0.0,2.0,1.0,
"t335,t359",0.0,4.0,2.0,0.0,0.0,1.0,5.0,2.0,6.0,
"t336,t359",0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,
"t337,t359",0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,
"t338,t359",0.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,
"t339,t359",0.0,0.0,3.0,1.0,4.0,0.0,3.0,3.0,1.0,
"t340,t359",1.0,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,
"t341,t359",0.0,4.0,1.0,3.0,1.0,0.0,5.0,0.0,1.0,
"t342,t359",0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,
"t343,t359",0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,
"t344,t359",0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,
"t345,t359",1.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,
"t346,t359",2.0,4.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,
"t347,t359",0.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,
"t348,t359",0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,
"t349,t359",0.0,4.0,2.0,6.0,2.0,0.0,5.0,2.0,1.0,
"t350,t359",0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,
"t351,t359",0.0,0.0,4.0,3.0,2.0,1.0,0.0,3.0,1.0,
"t352,t359",2.0,4.0,1.0,2.0,0.0,0.0,4.0,4.0,5.0,
"t353,t359",6.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,
"t354,t359",1.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,
"t355,t359",0.0,1.0,1.0,1.0,4.0,0.0,5.0,1.0,0.0,
"t356,t359",0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,
"t357,t359",2.0,4.0,2.0,2.0,3.0,0.0,3.0,1.0,5.0,
"t358,t359",2.0,4.0,2.0,5.0,0.0,5.0,4.0,0.0,1.0,
"t0,t360",1.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,
"t1,t360",4.0,3.0,7.0,3.0,5.0,7.0,1.0,3.0,0.0,
"t2,t360",1.0,1.0,5.0,4.0,0.0,1.0,0.0,2.0,3.0,
"t3,t360",2.0,2.0,4.0,2.0,1.0,9.0,1.0,4.0,0.0,
"t4,t360",1.0,1.0,3.0,0.0,3.0,0.0,1.0,6.0,1.0,
"t5,t360",2.0,3.0,8.0,4.0,2.0,0.0,0.0,3.0,3.0,
"t6,t360",1.0,1.0,5.0,3.0,1.0,3.0,2.0,3.0,0.0,
"t7,t360",4.0,4.0,7.0,2.0,5.0,3.0,2.0,1.0,0.0,
"t8,t360",1.0,1.0,3.0,3.0,1.0,5.0,2.0,3.0,2.0,
"t9,t360",1.0,4.0,0.0,2.0,1.0,9.0,3.0,2.0,0.0,
"t10,t360",4.0,2.0,6.0,3.0,5.0,0.0,0.0,1.0,0.0,
"t11,t360",7.0,1.0,7.0,3.0,1.0,3.0,2.0,2.0,0.0,
"t12,t360",1.0,2.0,7.0,5.0,4.0,7.0,1.0,2.0,1.0,
"t13,t360",3.0,4.0,0.0,4.0,1.0,0.0,2.0,4.0,2.0,
"t14,t360",1.0,4.0,0.0,2.0,1.0,9.0,3.0,3.0,0.0,
"t15,t360",6.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,
"t16,t360",2.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,
"t17,t360",0.0,1.0,2.0,5.0,5.0,7.0,3.0,6.0,4.0,
"t18,t360",4.0,3.0,7.0,2.0,5.0,6.0,2.0,3.0,0.0,
"t19,t360",1.0,3.0,4.0,4.0,4.0,5.0,1.0,3.0,1.0,
"t20,t360",4.0,1.0,5.0,2.0,3.0,2.0,2.0,4.0,6.0,
"t21,t360",1.0,1.0,5.0,0.0,1.0,2.0,2.0,6.0,0.0,
"t22,t360",1.0,0.0,4.0,3.0,3.0,5.0,2.0,1.0,0.0,
"t23,t360",1.0,4.0,0.0,5.0,4.0,4.0,2.0,2.0,0.0,
"t24,t360",1.0,4.0,6.0,5.0,2.0,9.0,0.0,3.0,3.0,
"t25,t360",4.0,4.0,7.0,5.0,1.0,0.0,0.0,6.0,0.0,
"t26,t360",0.0,1.0,5.0,4.0,5.0,8.0,0.0,6.0,0.0,
"t27,t360",4.0,3.0,5.0,1.0,4.0,7.0,1.0,3.0,0.0,
"t28,t360",0.0,4.0,0.0,5.0,3.0,2.0,2.0,4.0,0.0,
"t29,t360",3.0,3.0,6.0,5.0,2.0,8.0,2.0,2.0,0.0,
"t30,t360",1.0,2.0,8.0,5.0,4.0,8.0,1.0,4.0,9.0,
"t31,t360",4.0,3.0,6.0,5.0,1.0,0.0,1.0,2.0,0.0,
"t32,t360",1.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,7.0,
"t33,t360",3.0,4.0,8.0,2.0,3.0,8.0,2.0,1.0,9.0,
"t34,t360",1.0,0.0,6.0,5.0,4.0,6.0,2.0,5.0,2.0,
"t35,t360",6.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,6.0,
"t36,t360",4.0,4.0,4.0,5.0,3.0,6.0,1.0,3.0,9.0,
"t37,t360",6.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,0.0,
"t38,t360",6.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,2.0,
"t39,t360",0.0,0.0,1.0,4.0,3.0,4.0,3.0,2.0,9.0,
"t40,t360",2.0,1.0,4.0,4.0,2.0,0.0,2.0,2.0,3.0,
"t41,t360",1.0,3.0,5.0,5.0,3.0,5.0,2.0,3.0,1.0,
"t42,t360",7.0,3.0,6.0,2.0,5.0,5.0,3.0,2.0,0.0,
"t43,t360",1.0,4.0,7.0,5.0,1.0,7.0,2.0,6.0,0.0,
"t44,t360",1.0,4.0,0.0,2.0,5.0,0.0,1.0,6.0,0.0,
"t45,t360",8.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,
"t46,t360",3.0,1.0,6.0,2.0,4.0,1.0,2.0,1.0,2.0,
"t47,t360",1.0,0.0,6.0,3.0,2.0,1.0,2.0,6.0,0.0,
"t48,t360",1.0,3.0,7.0,4.0,5.0,0.0,2.0,4.0,2.0,
"t49,t360",1.0,4.0,0.0,3.0,3.0,2.0,3.0,6.0,0.0,
"t50,t360",5.0,1.0,5.0,4.0,3.0,0.0,2.0,2.0,7.0,
"t51,t360",1.0,4.0,0.0,4.0,3.0,0.0,0.0,4.0,2.0,
"t52,t360",4.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,0.0,
"t53,t360",2.0,1.0,7.0,1.0,3.0,0.0,2.0,2.0,4.0,
"t54,t360",1.0,3.0,5.0,2.0,2.0,0.0,4.0,1.0,1.0,
"t55,t360",4.0,4.0,2.0,4.0,1.0,0.0,2.0,1.0,2.0,
"t56,t360",0.0,1.0,5.0,2.0,3.0,5.0,1.0,4.0,2.0,
"t57,t360",6.0,2.0,5.0,4.0,1.0,2.0,1.0,6.0,0.0,
"t58,t360",1.0,2.0,3.0,2.0,3.0,0.0,2.0,1.0,6.0,
"t59,t360",2.0,4.0,6.0,5.0,1.0,0.0,0.0,3.0,2.0,
"t60,t360",1.0,4.0,2.0,0.0,3.0,5.0,3.0,3.0,0.0,
"t61,t360",4.0,1.0,5.0,0.0,4.0,0.0,2.0,6.0,0.0,
"t62,t360",0.0,3.0,0.0,3.0,1.0,0.0,2.0,3.0,5.0,
"t63,t360",1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,
"t64,t360",4.0,0.0,3.0,2.0,1.0,0.0,2.0,3.0,2.0,
"t65,t360",3.0,4.0,0.0,4.0,1.0,0.0,5.0,3.0,6.0,
"t66,t360",1.0,0.0,5.0,2.0,4.0,0.0,1.0,6.0,0.0,
"t67,t360",4.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,
"t68,t360",4.0,4.0,0.0,3.0,1.0,9.0,0.0,3.0,2.0,
"t69,t360",4.0,3.0,7.0,3.0,1.0,0.0,2.0,6.0,0.0,
"t70,t360",4.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,
"t71,t360",8.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,
"t72,t360",1.0,1.0,4.0,4.0,1.0,0.0,2.0,0.0,9.0,
"t73,t360",4.0,2.0,6.0,4.0,2.0,2.0,4.0,3.0,0.0,
"t74,t360",1.0,4.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,
"t75,t360",2.0,1.0,0.0,4.0,3.0,0.0,1.0,3.0,2.0,
"t76,t360",0.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,
"t77,t360",1.0,2.0,2.0,2.0,3.0,0.0,3.0,6.0,0.0,
"t78,t360",4.0,4.0,0.0,3.0,1.0,0.0,2.0,3.0,4.0,
"t79,t360",1.0,4.0,1.0,3.0,0.0,5.0,2.0,2.0,0.0,
"t80,t360",1.0,4.0,0.0,4.0,2.0,0.0,3.0,3.0,5.0,
"t81,t360",1.0,4.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,
"t82,t360",1.0,4.0,0.0,4.0,0.0,0.0,2.0,3.0,3.0,
"t83,t360",1.0,4.0,0.0,4.0,4.0,0.0,5.0,1.0,0.0,
"t84,t360",1.0,1.0,2.0,1.0,2.0,5.0,0.0,3.0,1.0,
"t85,t360",3.0,4.0,3.0,1.0,1.0,6.0,3.0,3.0,1.0,
"t86,t360",1.0,0.0,6.0,3.0,3.0,0.0,4.0,3.0,0.0,
"t87,t360",5.0,5.0,9.0,3.0,6.0,5.0,3.0,6.0,0.0,
"t88,t360",2.0,1.0,4.0,3.0,4.0,2.0,2.0,3.0,0.0,
"t89,t360",1.0,1.0,5.0,0.0,4.0,0.0,2.0,2.0,1.0,
"t90,t360",1.0,1.0,3.0,2.0,3.0,0.0,3.0,2.0,0.0,
"t91,t360",1.0,3.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,
"t92,t360",2.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,0.0,
"t93,t360",3.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,
"t94,t360",1.0,2.0,5.0,1.0,2.0,0.0,1.0,6.0,0.0,
"t95,t360",1.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,9.0,
"t96,t360",0.0,2.0,2.0,1.0,1.0,8.0,1.0,3.0,3.0,
"t97,t360",1.0,4.0,0.0,2.0,1.0,1.0,2.0,3.0,9.0,
"t98,t360",1.0,2.0,7.0,4.0,4.0,0.0,0.0,4.0,1.0,
"t99,t360",1.0,4.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,
"t100,t360",1.0,2.0,6.0,5.0,5.0,1.0,2.0,4.0,0.0,
"t101,t360",1.0,2.0,6.0,4.0,5.0,0.0,0.0,4.0,2.0,
"t102,t360",3.0,4.0,0.0,4.0,1.0,0.0,2.0,4.0,2.0,
"t103,t360",4.0,0.0,4.0,4.0,3.0,0.0,2.0,1.0,0.0,
"t104,t360",1.0,1.0,2.0,4.0,4.0,0.0,0.0,6.0,2.0,
"t105,t360",4.0,4.0,0.0,0.0,3.0,0.0,5.0,1.0,4.0,
"t106,t360",1.0,2.0,6.0,4.0,1.0,0.0,0.0,2.0,0.0,
"t107,t360",2.0,3.0,6.0,4.0,3.0,7.0,0.0,4.0,2.0,
"t108,t360",1.0,4.0,4.0,3.0,4.0,0.0,1.0,4.0,1.0,
"t109,t360",6.0,3.0,5.0,4.0,4.0,0.0,2.0,6.0,0.0,
"t110,t360",1.0,2.0,2.0,4.0,4.0,6.0,3.0,0.0,7.0,
"t111,t360",1.0,2.0,3.0,5.0,4.0,0.0,2.0,2.0,1.0,
"t112,t360",6.0,3.0,5.0,4.0,4.0,0.0,2.0,6.0,0.0,
"t113,t360",2.0,4.0,6.0,5.0,4.0,6.0,2.0,4.0,0.0,
"t114,t360",1.0,1.0,3.0,3.0,4.0,3.0,2.0,4.0,7.0,
"t115,t360",8.0,2.0,7.0,4.0,3.0,0.0,0.0,1.0,0.0,
"t116,t360",1.0,2.0,4.0,5.0,5.0,0.0,0.0,4.0,0.0,
"t117,t360",2.0,2.0,5.0,4.0,5.0,0.0,2.0,1.0,1.0,
"t118,t360",1.0,4.0,0.0,4.0,1.0,0.0,5.0,0.0,2.0,
"t119,t360",1.0,4.0,0.0,4.0,3.0,0.0,1.0,3.0,9.0,
"t120,t360",3.0,5.0,7.0,5.0,3.0,5.0,0.0,3.0,0.0,
"t121,t360",4.0,0.0,4.0,2.0,1.0,0.0,1.0,3.0,3.0,
"t122,t360",1.0,2.0,6.0,0.0,5.0,0.0,3.0,4.0,0.0,
"t123,t360",4.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0,0.0,
"t124,t360",0.0,5.0,8.0,0.0,3.0,0.0,2.0,0.0,1.0,
"t125,t360",1.0,3.0,6.0,3.0,4.0,0.0,2.0,4.0,0.0,
"t126,t360",2.0,2.0,3.0,0.0,3.0,7.0,3.0,1.0,3.0,
"t127,t360",1.0,0.0,6.0,4.0,3.0,9.0,2.0,2.0,0.0,
"t128,t360",4.0,1.0,5.0,4.0,2.0,0.0,1.0,4.0,0.0,
"t129,t360",3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,0.0,
"t130,t360",4.0,2.0,4.0,4.0,5.0,0.0,1.0,6.0,0.0,
"t131,t360",1.0,5.0,9.0,5.0,5.0,0.0,0.0,3.0,0.0,
"t132,t360",1.0,4.0,7.0,4.0,1.0,6.0,2.0,3.0,0.0,
"t133,t360",1.0,2.0,3.0,4.0,5.0,2.0,1.0,6.0,0.0,
"t134,t360",4.0,2.0,4.0,0.0,3.0,0.0,1.0,4.0,0.0,
"t135,t360",1.0,0.0,3.0,3.0,4.0,0.0,2.0,3.0,1.0,
"t136,t360",3.0,1.0,5.0,2.0,3.0,0.0,2.0,3.0,0.0,
"t137,t360",1.0,3.0,7.0,5.0,5.0,0.0,2.0,1.0,0.0,
"t138,t360",2.0,0.0,6.0,2.0,3.0,0.0,4.0,2.0,2.0,
"t139,t360",6.0,2.0,6.0,4.0,2.0,9.0,2.0,4.0,0.0,
"t140,t360",5.0,4.0,7.0,1.0,4.0,2.0,2.0,1.0,0.0,
"t141,t360",7.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,3.0,
"t142,t360",4.0,3.0,7.0,5.0,4.0,7.0,2.0,4.0,2.0,
"t143,t360",1.0,4.0,0.0,1.0,3.0,0.0,2.0,4.0,7.0,
"t144,t360",1.0,4.0,5.0,3.0,1.0,6.0,1.0,3.0,2.0,
"t145,t360",3.0,4.0,0.0,4.0,3.0,0.0,3.0,3.0,9.0,
"t146,t360",6.0,4.0,7.0,4.0,1.0,0.0,0.0,6.0,3.0,
"t147,t360",3.0,4.0,0.0,4.0,1.0,0.0,2.0,3.0,6.0,
"t148,t360",4.0,2.0,2.0,4.0,2.0,0.0,3.0,3.0,2.0,
"t149,t360",1.0,0.0,7.0,0.0,3.0,0.0,2.0,1.0,3.0,
"t150,t360",2.0,0.0,4.0,3.0,5.0,0.0,2.0,6.0,0.0,
"t151,t360",1.0,2.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,
"t152,t360",6.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,7.0,
"t153,t360",1.0,4.0,0.0,0.0,1.0,6.0,3.0,2.0,0.0,
"t154,t360",1.0,1.0,4.0,4.0,4.0,0.0,1.0,1.0,0.0,
"t155,t360",1.0,1.0,2.0,1.0,3.0,0.0,2.0,5.0,0.0,
"t156,t360",1.0,4.0,0.0,1.0,3.0,0.0,3.0,5.0,0.0,
"t157,t360",0.0,4.0,0.0,4.0,3.0,0.0,5.0,3.0,0.0,
"t158,t360",1.0,1.0,2.0,4.0,3.0,8.0,0.0,3.0,0.0,
"t159,t360",1.0,2.0,0.0,5.0,4.0,0.0,0.0,6.0,0.0,
"t160,t360",1.0,4.0,0.0,5.0,1.0,9.0,3.0,1.0,0.0,
"t161,t360",1.0,2.0,7.0,4.0,3.0,0.0,5.0,6.0,0.0,
"t162,t360",4.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,
"t163,t360",5.0,1.0,5.0,2.0,1.0,0.0,5.0,0.0,0.0,
"t164,t360",1.0,4.0,8.0,5.0,5.0,4.0,4.0,6.0,1.0,
"t165,t360",1.0,0.0,5.0,2.0,2.0,0.0,3.0,1.0,0.0,
"t166,t360",1.0,2.0,1.0,0.0,1.0,7.0,5.0,3.0,0.0,
"t167,t360",1.0,3.0,2.0,1.0,1.0,6.0,2.0,3.0,2.0,
"t168,t360",1.0,0.0,4.0,4.0,3.0,0.0,4.0,0.0,0.0,
"t169,t360",3.0,0.0,4.0,1.0,3.0,0.0,2.0,1.0,1.0,
"t170,t360",5.0,2.0,3.0,4.0,3.0,0.0,2.0,2.0,0.0,
"t171,t360",0.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,9.0,
"t172,t360",1.0,1.0,2.0,1.0,2.0,0.0,4.0,3.0,0.0,
"t173,t360",1.0,4.0,0.0,4.0,1.0,0.0,3.0,6.0,4.0,
"t174,t360",6.0,0.0,6.0,4.0,4.0,7.0,2.0,3.0,0.0,
"t175,t360",3.0,3.0,8.0,5.0,4.0,6.0,1.0,6.0,0.0,
"t176,t360",4.0,2.0,1.0,2.0,4.0,0.0,2.0,6.0,0.0,
"t177,t360",4.0,4.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,
"t178,t360",1.0,4.0,0.0,4.0,0.0,5.0,1.0,1.0,6.0,
"t179,t360",3.0,0.0,3.0,4.0,4.0,0.0,3.0,3.0,1.0,
"t180,t360",5.0,4.0,6.0,1.0,4.0,0.0,4.0,3.0,0.0,
"t181,t360",5.0,1.0,2.0,3.0,3.0,0.0,4.0,6.0,0.0,
"t182,t360",2.0,1.0,4.0,4.0,3.0,0.0,0.0,4.0,0.0,
"t183,t360",2.0,2.0,6.0,3.0,3.0,0.0,1.0,2.0,0.0,
"t184,t360",3.0,4.0,0.0,4.0,3.0,0.0,2.0,3.0,0.0,
"t185,t360",2.0,2.0,7.0,1.0,3.0,5.0,2.0,1.0,1.0,
"t186,t360",4.0,1.0,0.0,4.0,2.0,0.0,5.0,3.0,0.0,
"t187,t360",1.0,2.0,6.0,5.0,1.0,0.0,3.0,2.0,1.0,
"t188,t360",1.0,4.0,6.0,2.0,1.0,0.0,3.0,5.0,0.0,
"t189,t360",1.0,3.0,3.0,3.0,3.0,8.0,2.0,0.0,0.0,
"t190,t360",4.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,
"t191,t360",3.0,4.0,5.0,1.0,3.0,0.0,1.0,3.0,0.0,
"t192,t360",1.0,4.0,0.0,4.0,1.0,0.0,5.0,3.0,0.0,
"t193,t360",0.0,2.0,2.0,3.0,1.0,7.0,1.0,6.0,0.0,
"t194,t360",5.0,4.0,2.0,1.0,3.0,9.0,5.0,6.0,0.0,
"t195,t360",7.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,
"t196,t360",1.0,3.0,6.0,1.0,4.0,0.0,1.0,6.0,0.0,
"t197,t360",5.0,2.0,4.0,3.0,3.0,0.0,2.0,6.0,0.0,
"t198,t360",4.0,2.0,4.0,2.0,3.0,9.0,3.0,3.0,0.0,
"t199,t360",4.0,3.0,8.0,2.0,2.0,0.0,3.0,6.0,1.0,
"t200,t360",1.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,
"t201,t360",4.0,4.0,0.0,4.0,3.0,0.0,5.0,6.0,0.0,
"t202,t360",4.0,4.0,0.0,4.0,2.0,8.0,3.0,2.0,0.0,
"t203,t360",1.0,4.0,0.0,4.0,1.0,0.0,5.0,3.0,9.0,
"t204,t360",5.0,0.0,4.0,1.0,0.0,4.0,2.0,0.0,2.0,
"t205,t360",1.0,1.0,6.0,2.0,2.0,7.0,0.0,3.0,0.0,
"t206,t360",1.0,4.0,3.0,2.0,0.0,9.0,5.0,3.0,2.0,
"t207,t360",4.0,4.0,0.0,4.0,3.0,8.0,5.0,3.0,9.0,
"t208,t360",2.0,2.0,2.0,1.0,4.0,0.0,2.0,5.0,2.0,
"t209,t360",4.0,1.0,6.0,5.0,1.0,9.0,2.0,3.0,2.0,
"t210,t360",4.0,4.0,0.0,2.0,2.0,5.0,2.0,3.0,0.0,
"t211,t360",6.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,
"t212,t360",1.0,4.0,0.0,4.0,2.0,0.0,5.0,3.0,6.0,
"t213,t360",4.0,4.0,0.0,1.0,3.0,5.0,1.0,3.0,0.0,
"t214,t360",4.0,4.0,0.0,3.0,0.0,7.0,3.0,3.0,1.0,
"t215,t360",5.0,2.0,4.0,2.0,4.0,6.0,5.0,1.0,0.0,
"t216,t360",5.0,2.0,2.0,1.0,3.0,5.0,5.0,3.0,0.0,
"t217,t360",4.0,0.0,5.0,0.0,3.0,9.0,2.0,6.0,0.0,
"t218,t360",0.0,2.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,
"t219,t360",1.0,4.0,0.0,4.0,3.0,9.0,3.0,1.0,7.0,
"t220,t360",2.0,3.0,6.0,2.0,4.0,7.0,2.0,5.0,6.0,
"t221,t360",4.0,3.0,5.0,5.0,1.0,0.0,0.0,4.0,0.0,
"t222,t360",1.0,2.0,0.0,4.0,1.0,9.0,2.0,6.0,9.0,
"t223,t360",1.0,1.0,4.0,2.0,3.0,0.0,0.0,6.0,0.0,
"t224,t360",1.0,4.0,0.0,3.0,3.0,0.0,4.0,3.0,0.0,
"t225,t360",0.0,4.0,0.0,5.0,3.0,2.0,2.0,4.0,0.0,
"t226,t360",1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,
"t227,t360",1.0,2.0,0.0,1.0,3.0,6.0,2.0,3.0,0.0,
"t228,t360",1.0,4.0,0.0,1.0,2.0,0.0,2.0,3.0,9.0,
"t229,t360",1.0,2.0,6.0,2.0,3.0,0.0,2.0,3.0,3.0,
"t230,t360",2.0,0.0,7.0,4.0,2.0,0.0,2.0,3.0,5.0,
"t231,t360",1.0,2.0,4.0,2.0,2.0,0.0,2.0,6.0,0.0,
"t232,t360",1.0,1.0,5.0,1.0,5.0,0.0,1.0,4.0,0.0,
"t233,t360",1.0,3.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,
"t234,t360",1.0,2.0,5.0,2.0,4.0,5.0,2.0,4.0,0.0,
"t235,t360",1.0,4.0,2.0,4.0,1.0,5.0,5.0,4.0,0.0,
"t236,t360",2.0,0.0,0.0,1.0,4.0,0.0,4.0,3.0,1.0,
"t237,t360",1.0,2.0,7.0,4.0,4.0,0.0,2.0,6.0,1.0,
"t238,t360",4.0,4.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,
"t239,t360",3.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,
"t240,t360",1.0,4.0,1.0,4.0,0.0,0.0,2.0,1.0,1.0,
"t241,t360",2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,
"t242,t360",1.0,2.0,3.0,1.0,2.0,0.0,1.0,4.0,0.0,
"t243,t360",1.0,2.0,3.0,4.0,1.0,0.0,2.0,3.0,3.0,
"t244,t360",0.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,0.0,
"t245,t360",3.0,1.0,0.0,2.0,3.0,2.0,4.0,1.0,0.0,
"t246,t360",0.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,
"t247,t360",1.0,4.0,0.0,2.0,0.0,6.0,4.0,0.0,0.0,
"t248,t360",3.0,2.0,3.0,2.0,5.0,0.0,4.0,0.0,0.0,
"t249,t360",7.0,0.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,
"t250,t360",1.0,4.0,3.0,4.0,0.0,7.0,3.0,0.0,0.0,
"t251,t360",3.0,4.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,
"t252,t360",1.0,4.0,0.0,2.0,1.0,4.0,3.0,3.0,0.0,
"t253,t360",6.0,1.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,
"t254,t360",2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,
"t255,t360",1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,
"t256,t360",1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,0.0,
"t257,t360",0.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,
"t258,t360",1.0,3.0,5.0,2.0,3.0,0.0,4.0,2.0,0.0,
"t259,t360",1.0,1.0,5.0,2.0,0.0,0.0,4.0,5.0,0.0,
"t260,t360",0.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,
"t261,t360",1.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,
"t262,t360",1.0,4.0,6.0,0.0,0.0,7.0,1.0,1.0,2.0,
"t263,t360",1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,
"t264,t360",0.0,2.0,2.0,2.0,1.0,7.0,0.0,3.0,0.0,
"t265,t360",1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,
"t266,t360",1.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,
"t267,t360",1.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,
"t268,t360",1.0,2.0,0.0,5.0,3.0,0.0,0.0,3.0,3.0,
"t269,t360",2.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,
"t270,t360",1.0,4.0,0.0,2.0,2.0,0.0,4.0,2.0,4.0,
"t271,t360",2.0,4.0,3.0,2.0,2.0,2.0,2.0,0.0,9.0,
"t272,t360",1.0,3.0,0.0,3.0,3.0,0.0,3.0,4.0,2.0,
"t273,t360",5.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,4.0,
"t274,t360",3.0,4.0,0.0,3.0,2.0,6.0,3.0,2.0,0.0,
