tuple_pair,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,class
"t158,t188",4,5,1,39,13,1,0,0,0,13,5,1,32,9,9,4,11,8,0
"t158,t189",3,10,10,16,5,3,19,5,2,23,19,77,63,13,3,12,18,15,0
"t158,t190",1,5,3,29,11,1,5,1,1,6,8,18,43,9,4,12,11,9,0
"t158,t191",0,4,2,26,14,1,1,1,0,6,8,9,10,2,12,6,4,1,0
"t158,t192",5,8,24,3,5,5,35,12,3,25,30,143,36,1,7,2,3,6,0
"t158,t193",6,7,23,14,8,3,28,8,2,20,28,113,25,12,2,3,20,16,0
"t158,t194",10,12,17,13,7,4,21,6,2,22,22,88,65,11,5,18,13,11,0
"t158,t195",5,2,3,4,1,0,1,1,0,2,9,12,10,1,0,4,1,2,0
"t158,t196",9,4,7,17,10,2,11,2,1,14,9,42,12,4,4,1,5,5,0
"t158,t197",4,1,9,3,2,0,2,0,0,5,9,0,1,1,4,9,1,2,0
"t158,t198",4,11,21,7,1,4,28,8,2,24,18,115,63,6,2,7,8,0,0
"t159,t160",4,3,9,1,3,1,17,7,1,9,28,59,17,9,7,10,9,11,0
"t159,t161",5,0,2,25,11,0,3,1,0,1,8,8,3,4,4,12,4,5,0
"t159,t162",1,6,13,12,4,4,13,6,1,16,25,50,26,15,3,3,8,8,0
"t159,t163",7,3,21,44,14,3,23,7,1,5,5,97,12,6,1,9,4,10,0
"t159,t164",1,5,15,20,1,2,12,6,1,16,27,47,37,13,2,1,9,8,0
"t159,t165",4,5,19,38,13,4,25,7,2,14,10,101,16,1,3,2,5,4,0
"t159,t166",0,0,19,19,5,3,21,7,1,0,11,91,1,1,2,4,1,6,0
"t159,t167",1,1,15,106,44,39,19,6,1,5,38,78,2,18,5,8,2,5,0
"t159,t168",1,5,19,20,5,2,21,7,1,11,13,91,22,0,6,15,2,6,0
"t159,t169",4,6,15,10,3,2,12,6,1,20,23,47,35,8,3,12,7,7,0
"t159,t170",1,8,8,15,6,1,4,1,0,14,14,11,49,10,6,7,11,15,0
"t159,t171",1,6,20,181,73,42,22,7,1,12,110,92,38,45,10,2,3,3,0
"t159,t172",1,3,10,30,9,1,6,3,0,7,6,27,38,10,7,11,13,18,0
"t159,t173",8,1,4,8,3,0,1,1,0,1,4,7,5,5,5,10,4,5,0
"t159,t174",4,1,13,34,10,1,13,5,1,6,3,55,28,6,6,8,7,12,0
"t159,t175",7,4,22,49,15,3,24,8,1,4,11,100,20,4,4,2,6,11,0
"t159,t176",9,3,2,11,3,1,0,1,0,0,3,3,28,1,6,7,2,4,0
"t159,t177",4,5,4,1,1,2,4,2,0,7,6,16,43,2,8,4,3,1,0
"t159,t178",7,4,22,35,11,2,20,7,1,4,11,85,20,3,5,6,4,8,0
"t159,t179",8,3,22,48,14,3,26,8,2,13,11,111,5,6,2,5,4,9,0
"t159,t180",0,4,12,25,10,4,29,8,2,16,8,113,14,0,5,8,3,3,0
"t159,t181",5,5,6,21,7,2,2,1,0,9,1,8,34,4,8,10,4,4,0
"t159,t182",5,6,0,26,8,1,2,1,0,9,8,11,43,11,1,14,13,17,0
"t159,t183",3,1,0,0,1,0,8,1,0,1,2,21,1,8,3,2,6,7,0
"t159,t184",0,5,14,6,1,4,29,8,2,19,13,115,12,4,9,10,6,2,0
"t159,t185",3,2,0,14,6,0,9,3,1,5,17,29,19,10,3,6,14,17,0
"t159,t186",4,2,7,14,5,1,5,2,0,6,4,21,25,0,10,17,1,3,0
"t159,t187",5,6,21,37,11,3,26,8,2,17,17,109,24,2,6,2,4,4,0
"t159,t188",9,2,22,51,14,3,27,8,2,5,11,113,8,7,4,8,6,11,0
"t159,t189",2,3,11,28,6,1,8,3,0,5,3,35,39,11,2,0,13,18,0
"t159,t190",4,2,24,41,12,3,22,7,1,12,8,94,19,7,1,0,6,12,0
"t159,t191",5,3,19,38,15,3,26,7,2,12,8,103,14,0,7,6,1,4,0
"t159,t192",0,1,3,9,6,1,8,4,1,7,14,31,12,3,2,14,2,3,0
"t159,t193",1,0,2,26,9,1,1,0,0,2,12,1,1,10,7,15,15,19,0
"t159,t194",5,5,4,25,8,0,6,2,0,4,6,24,41,9,10,6,8,14,0
"t159,t195",0,5,18,8,2,4,26,7,2,16,7,100,14,1,5,8,6,1,0
"t159,t196",4,3,14,29,11,2,16,6,1,4,7,70,12,2,9,13,0,8,0
"t159,t197",1,6,12,9,3,4,29,8,2,23,7,112,23,3,9,3,6,1,0
"t159,t198",9,4,0,5,2,0,1,0,0,6,2,3,39,4,7,5,3,3,0
"t160,t161",9,3,11,24,8,1,14,6,1,8,20,51,14,5,3,2,5,6,0
"t160,t162",3,3,4,13,1,3,4,1,0,7,3,9,9,24,10,7,17,19,0
"t160,t163",11,6,30,43,11,4,40,14,2,14,33,156,29,3,8,1,5,1,0
"t160,t164",3,2,6,21,4,1,5,1,0,7,1,12,20,22,9,9,18,19,0
"t160,t165",8,8,28,37,10,5,42,14,3,23,38,160,33,10,10,8,14,7,0
"t160,t166",4,3,28,18,2,4,38,14,2,9,39,150,16,8,9,6,10,5,0
"t160,t167",5,4,24,105,41,40,36,13,2,14,66,137,19,27,12,2,11,6,0
"t160,t168",5,8,28,19,2,3,38,14,2,20,41,150,39,9,13,5,11,5,0
"t160,t169",0,3,6,11,0,1,5,1,0,11,5,12,18,17,4,2,16,18,0
"t160,t170",3,5,1,14,3,0,13,6,1,5,14,48,32,1,13,3,2,4,0
"t160,t171",5,9,29,180,70,43,39,14,2,21,138,151,55,54,17,8,12,8,0
"t160,t172",3,0,19,29,6,2,23,10,1,2,22,86,21,1,14,1,4,7,0
"t160,t173",12,2,5,7,0,1,16,6,1,8,24,52,12,14,12,0,13,16,0
"t160,t174",8,2,22,33,7,2,30,12,2,15,31,114,11,3,13,2,2,1,0
"t160,t175",11,7,31,48,12,4,41,15,2,13,39,159,37,5,3,8,3,0,0
"t160,t176",13,0,11,10,0,2,17,6,1,9,25,56,11,8,13,3,11,15,0
"t160,t177",8,2,13,0,4,3,13,5,1,2,22,43,26,7,15,6,6,12,0
"t160,t178",11,7,31,34,8,3,37,14,2,13,39,144,37,6,2,4,5,3,0
"t160,t179",12,6,31,47,11,4,43,15,3,22,39,170,12,3,9,5,5,2,0
"t160,t180",4,7,21,24,7,5,46,15,3,25,36,172,31,9,12,2,12,8,0
"t160,t181",9,2,15,20,4,3,19,8,1,0,27,67,17,5,15,0,5,7,0
"t160,t182",9,3,9,25,5,2,19,8,1,0,20,70,26,2,8,4,4,6,0
"t160,t183",7,2,9,1,4,1,25,8,1,8,26,80,16,17,10,12,15,18,0
"t160,t184",4,8,23,5,2,5,46,15,3,28,41,174,29,13,16,0,15,9,0
"t160,t185",1,1,9,13,3,1,8,4,0,4,11,30,2,1,10,4,5,6,0
"t160,t186",8,1,16,13,2,0,22,9,1,3,32,80,8,9,17,7,10,14,0
"t160,t187",9,9,30,36,8,4,43,15,3,26,45,168,41,11,13,8,13,7,0
"t160,t188",13,5,31,50,11,4,44,15,3,14,39,172,9,2,3,2,3,0,0
"t160,t189",6,0,20,27,3,2,25,10,1,4,25,94,22,2,9,10,4,7,0
"t160,t190",8,5,33,40,9,4,39,14,2,21,36,153,2,2,8,10,3,1,0
"t160,t191",9,6,28,37,12,4,43,14,3,21,36,162,31,9,0,4,10,7,0
"t160,t192",4,2,6,8,3,0,9,3,0,2,14,28,5,12,5,4,11,14,0
"t160,t193",3,3,7,25,6,2,16,7,1,7,16,58,16,1,14,5,6,8,0
"t160,t194",1,2,13,24,5,1,23,9,1,5,22,83,24,0,17,16,1,3,0
"t160,t195",4,8,27,7,1,5,43,14,3,25,35,159,31,10,12,2,15,10,0
"t160,t196",0,6,23,28,8,3,33,13,2,13,35,129,29,7,16,3,9,3,0
"t160,t197",5,9,21,8,0,5,46,15,3,32,35,171,40,12,16,7,15,10,0
"t160,t198",13,1,9,4,1,1,16,7,1,3,26,56,22,5,14,5,6,8,0
"t161,t162",6,6,15,37,7,4,10,5,1,15,17,42,23,19,7,9,12,13,0
"t161,t163",2,3,19,19,3,3,26,8,1,6,13,105,15,2,5,3,0,5,0
"t161,t164",6,5,17,45,12,2,9,5,1,15,19,39,34,17,6,11,13,13,0
"t161,t165",1,5,17,13,2,4,28,8,2,15,18,109,19,5,7,10,9,1,0
"t161,t166",5,0,17,6,6,3,24,8,1,1,19,99,2,3,6,8,5,1,0
"t161,t167",4,1,13,81,33,39,22,7,1,6,46,86,5,22,9,4,6,0,0
"t161,t168",4,5,17,5,6,2,24,8,1,12,21,99,25,4,10,3,6,1,0
"t161,t169",9,6,17,35,8,2,9,5,1,19,15,39,32,12,1,0,11,12,0
"t161,t170",6,8,10,10,5,1,1,0,0,13,6,3,46,6,10,5,7,10,0
"t161,t171",4,6,18,156,62,42,25,8,1,13,118,100,41,49,14,10,7,2,0
"t161,t172",6,3,8,5,2,1,9,4,0,6,2,35,35,6,11,1,9,13,0
"t161,t173",3,1,6,17,8,0,2,0,0,0,4,1,2,9,9,2,8,10,0
"t161,t174",1,1,11,9,1,1,16,6,1,7,11,63,25,2,10,4,3,7,0
"t161,t175",2,4,20,24,4,3,27,9,1,5,19,108,23,0,0,10,2,6,0
"t161,t176",4,3,0,14,8,1,3,0,0,1,5,5,25,3,10,5,6,9,0
"t161,t177",1,5,2,24,12,2,1,1,0,6,2,8,40,2,12,8,1,6,0
"t161,t178",2,4,20,10,0,2,23,8,1,5,19,93,23,1,1,6,0,3,0
"t161,t179",3,3,20,23,3,3,29,9,2,14,19,119,2,2,6,7,0,4,0
"t161,t180",5,4,10,0,1,4,32,9,2,17,16,121,17,4,9,4,7,2,0
"t161,t181",0,5,4,4,4,2,5,2,0,8,7,16,31,0,12,2,0,1,0
"t161,t182",0,6,2,1,3,1,5,2,0,8,0,19,40,7,5,2,9,12,0
"t161,t183",2,1,2,25,12,0,11,2,0,0,6,29,2,12,7,14,10,12,0
"t161,t184",5,5,12,19,10,4,32,9,2,20,21,123,15,8,13,2,10,3,0
"t161,t185",8,2,2,11,5,0,6,2,1,4,9,21,16,6,7,6,10,12,0
"t161,t186",1,2,5,11,6,1,8,3,0,5,12,29,22,4,14,5,5,8,0
"t161,t187",0,6,19,12,0,3,29,9,2,18,25,117,27,6,10,10,8,1,0
"t161,t188",4,2,20,26,3,3,30,9,2,6,19,121,5,3,0,4,2,6,0
"t161,t189",3,3,9,3,5,1,11,4,0,4,5,43,36,7,6,12,9,13,0
"t161,t190",1,2,22,16,1,3,25,8,1,13,16,102,16,3,5,12,2,7,0
"t161,t191",0,3,17,13,4,3,29,8,2,13,16,111,17,4,3,6,5,1,0
"t161,t192",5,1,5,16,5,1,5,3,1,6,6,23,9,7,2,2,6,8,0
"t161,t193",6,0,4,1,2,1,2,1,0,1,4,7,2,6,11,3,11,14,0
"t161,t194",10,5,2,0,3,0,9,3,0,3,2,32,38,5,14,18,4,9,0
"t161,t195",5,5,16,17,9,4,29,8,2,17,15,108,17,5,9,4,10,4,0
"t161,t196",9,3,12,4,0,2,19,7,1,5,15,78,15,2,13,1,4,3,0
"t161,t197",4,6,10,16,8,4,32,9,2,24,15,120,26,7,13,9,10,4,0
"t161,t198",4,4,2,20,9,0,2,1,0,5,6,5,36,0,11,7,1,2,0
"t162,t163",8,9,34,56,10,7,36,13,2,21,30,147,38,21,2,6,12,18,0
"t162,t164",0,1,2,8,5,2,1,0,0,0,2,3,11,2,1,2,1,0,0
"t162,t165",5,11,32,50,9,8,38,13,3,30,35,151,42,14,0,1,3,12,0
"t162,t166",1,6,32,31,1,7,34,13,2,16,36,141,25,16,1,1,7,14,0
"t162,t167",2,7,28,118,40,43,32,12,2,21,63,128,28,3,2,5,6,13,0
"t162,t168",2,11,32,32,1,6,34,13,2,27,38,141,48,15,3,12,6,14,0
"t162,t169",3,0,2,2,1,2,1,0,0,4,2,3,9,7,6,9,1,1,0
"t162,t170",0,2,5,27,2,3,9,5,1,2,11,39,23,25,3,4,19,23,0
"t162,t171",2,12,33,193,69,46,35,13,2,28,135,142,64,30,7,1,5,11,0
"t162,t172",0,3,23,42,5,5,19,9,1,9,19,77,12,25,4,8,21,26,0
"t162,t173",9,5,9,20,1,4,12,5,1,15,21,43,21,10,2,7,4,3,0
"t162,t174",5,5,26,46,6,5,26,11,2,22,28,105,2,21,3,5,15,20,0
"t162,t175",8,10,35,61,11,7,37,14,2,20,36,150,46,19,7,1,14,19,0
"t162,t176",10,3,15,23,1,5,13,5,1,16,22,47,2,16,3,4,6,4,0
"t162,t177",5,1,17,13,5,6,9,4,1,9,19,34,17,17,5,1,11,7,0
"t162,t178",8,10,35,47,7,6,33,13,2,20,36,135,46,18,8,3,12,16,0
"t162,t179",9,9,35,60,10,7,39,14,3,29,36,161,21,21,1,2,12,17,0
"t162,t180",1,10,25,37,6,8,42,14,3,32,33,163,40,15,2,5,5,11,0
"t162,t181",6,1,19,33,3,6,15,7,1,7,24,58,8,19,5,7,12,12,0
"t162,t182",6,0,13,38,4,5,15,7,1,7,17,61,17,26,2,11,21,25,0
"t162,t183",4,5,13,12,5,4,21,7,1,15,23,71,25,7,0,5,2,1,0
"t162,t184",1,11,27,18,3,8,42,14,3,35,38,165,38,11,6,7,2,10,0
"t162,t185",2,4,13,26,2,4,4,3,0,11,8,21,7,25,0,3,22,25,0
"t162,t186",5,4,20,26,1,3,18,8,1,10,29,71,1,15,7,14,7,5,0
"t162,t187",6,12,34,49,7,7,39,14,3,33,42,159,50,13,3,1,4,12,0
"t162,t188",10,8,35,63,10,7,40,14,3,21,36,163,18,22,7,5,14,19,0
"t162,t189",3,3,24,40,2,5,21,9,1,11,22,85,13,26,1,3,21,26,0
"t162,t190",5,8,37,53,8,7,35,13,2,28,33,144,7,22,2,3,14,20,0
"t162,t191",6,9,32,50,11,7,39,13,3,28,33,153,40,15,10,3,7,12,0
"t162,t192",1,5,10,21,2,3,5,2,0,9,11,19,14,12,5,11,6,5,0
"t162,t193",0,6,11,38,5,5,12,6,1,14,13,49,25,25,4,12,23,27,0
"t162,t194",4,1,17,37,4,4,19,8,1,12,19,74,15,24,7,9,16,22,0
"t162,t195",1,11,31,20,2,8,39,13,3,32,32,150,40,14,2,5,2,9,0
"t162,t196",3,9,27,41,7,6,29,12,2,20,32,120,38,17,6,10,8,16,0
"t162,t197",2,12,25,21,1,8,42,14,3,39,32,162,49,12,6,0,2,9,0
"t162,t198",10,2,13,17,2,4,12,6,1,10,23,47,13,19,4,2,11,11,0
"t163,t164",8,8,36,64,15,5,35,13,2,21,32,144,49,19,1,8,13,18,0
"t163,t165",3,2,2,6,1,1,2,0,1,9,5,4,4,7,2,7,9,6,0
"t163,t166",7,3,2,25,9,0,2,0,0,5,6,6,13,5,1,5,5,4,0
"t163,t167",6,2,6,62,30,36,4,1,0,0,33,19,10,24,4,1,6,5,0
"t163,t168",6,2,2,24,9,1,2,0,0,6,8,6,10,6,5,6,6,4,0
"t163,t169",11,9,36,54,11,5,35,13,2,25,28,144,47,14,4,3,11,17,0
"t163,t170",8,11,29,29,8,4,27,8,1,19,19,108,61,4,5,2,7,5,0
"t163,t171",6,3,1,137,59,39,1,0,0,7,105,5,26,51,9,7,7,7,0
"t163,t172",8,6,11,14,5,2,17,4,1,12,11,70,50,4,6,2,9,8,0
"t163,t173",1,4,25,36,11,3,24,8,1,6,9,104,17,11,4,1,8,15,0
"t163,t174",3,4,8,10,4,2,10,2,0,1,2,42,40,0,5,1,3,2,0
"t163,t175",0,1,1,5,1,0,1,1,0,1,6,3,8,2,5,7,2,1,0
"t163,t176",2,6,19,33,11,2,23,8,1,5,8,100,40,5,5,2,6,14,0
"t163,t177",3,8,17,43,15,1,27,9,1,12,11,113,55,4,7,5,1,11,0
"t163,t178",0,1,1,9,3,1,3,0,0,1,6,12,8,3,6,3,0,2,0
"t163,t179",1,0,1,4,0,0,3,1,1,8,6,14,17,0,1,4,0,1,0
"t163,t180",7,1,9,19,4,1,6,1,1,11,3,16,2,6,4,1,7,7,0
"t163,t181",2,8,15,23,7,1,21,6,1,14,6,89,46,2,7,1,0,6,0
"t163,t182",2,9,21,18,6,2,21,6,1,14,13,86,55,5,0,5,9,7,0
"t163,t183",4,4,21,44,15,3,15,6,1,6,7,76,13,14,2,11,10,17,0
"t163,t184",7,2,7,38,13,1,6,1,1,14,8,18,0,10,8,1,10,8,0
"t163,t185",10,5,21,30,8,3,32,10,2,10,22,126,31,4,2,3,10,7,0
"t163,t186",3,5,14,30,9,4,18,5,1,11,1,76,37,6,9,8,5,13,0
"t163,t187",2,3,0,7,3,0,3,1,1,12,12,12,12,8,5,7,8,6,0
"t163,t188",2,1,1,7,0,0,4,1,1,0,6,16,20,1,5,1,2,1,0
"t163,t189",5,6,10,16,8,2,15,4,1,10,8,62,51,5,1,9,9,8,0
"t163,t190",3,1,3,3,2,0,1,0,0,7,3,3,31,1,0,9,2,2,0
"t163,t191",2,0,2,6,1,0,3,0,1,7,3,6,2,6,8,3,5,6,0
"t163,t192",7,4,24,35,8,4,31,11,2,12,19,128,24,9,3,5,6,13,0
"t163,t193",8,3,23,18,5,2,24,7,1,7,17,98,13,4,6,6,11,9,0
"t163,t194",12,8,17,19,6,3,17,5,1,9,11,73,53,3,9,15,4,4,0
"t163,t195",7,2,3,36,12,1,3,0,1,11,2,3,2,7,4,1,10,9,0
"t163,t196",11,0,7,15,3,1,7,1,0,1,2,27,0,4,8,4,4,2,0
"t163,t197",6,3,9,35,11,1,6,1,1,18,2,15,11,9,8,6,10,9,0
"t163,t198",2,7,21,39,12,3,24,7,1,11,7,100,51,2,6,4,1,7,0
"t164,t165",5,10,34,58,14,6,37,13,3,30,37,148,53,12,1,1,4,12,0
"t164,t166",1,5,34,39,6,5,33,13,2,16,38,138,36,14,0,3,8,14,0
"t164,t167",2,6,30,126,45,41,31,12,2,21,65,125,39,5,3,7,7,13,0
"t164,t168",2,10,34,40,6,4,33,13,2,27,40,138,59,13,4,14,7,14,0
"t164,t169",3,1,0,10,4,0,0,0,0,4,4,0,2,5,5,11,2,1,0
"t164,t170",0,3,7,35,7,1,8,5,1,2,13,36,12,23,4,6,20,23,0
"t164,t171",2,11,35,201,74,44,34,13,2,28,137,139,75,32,8,1,6,11,0
"t164,t172",0,2,25,50,10,3,18,9,1,9,21,74,1,23,5,10,22,26,0
"t164,t173",9,4,11,28,4,2,11,5,1,15,23,40,32,8,3,9,5,3,0
"t164,t174",5,4,28,54,11,3,25,11,2,22,30,102,9,19,4,7,16,20,0
"t164,t175",8,9,37,69,16,5,36,14,2,20,38,147,57,17,6,1,15,19,0
"t164,t176",10,2,17,31,4,3,12,5,1,16,24,44,9,14,4,6,7,4,0
"t164,t177",5,0,19,21,0,4,8,4,1,9,21,31,6,15,6,3,12,7,0
"t164,t178",8,9,37,55,12,4,32,13,2,20,38,132,57,16,7,5,13,16,0
"t164,t179",9,8,37,68,15,5,38,14,3,29,38,158,32,19,0,4,13,17,0
"t164,t180",1,9,27,45,11,6,41,14,3,32,35,160,51,13,3,7,6,11,0
"t164,t181",6,0,21,41,8,4,14,7,1,7,26,55,3,17,6,9,13,12,0
"t164,t182",6,1,15,46,9,3,14,7,1,7,19,58,6,24,1,13,22,25,0
"t164,t183",4,4,15,20,0,2,20,7,1,15,25,68,36,5,1,3,3,1,0
"t164,t184",1,10,29,26,2,6,41,14,3,35,40,162,49,9,7,9,3,10,0
"t164,t185",2,3,15,34,7,2,3,3,0,11,10,18,18,23,1,5,23,25,0
"t164,t186",5,3,22,34,6,1,17,8,1,10,31,68,12,13,8,16,8,5,0
"t164,t187",6,11,36,57,12,5,38,14,3,33,44,156,61,11,4,1,5,12,0
"t164,t188",10,7,37,71,15,5,39,14,3,21,38,160,29,20,6,7,15,19,0
"t164,t189",3,2,26,48,7,3,20,9,1,11,24,82,2,24,0,1,22,26,0
"t164,t190",5,7,39,61,13,5,34,13,2,28,35,141,18,20,1,1,15,20,0
"t164,t191",6,8,34,58,16,5,38,13,3,28,35,150,51,13,9,5,8,12,0
"t164,t192",1,4,12,29,7,1,4,2,0,9,13,16,25,10,4,13,7,5,0
"t164,t193",0,5,13,46,10,3,11,6,1,14,15,46,36,23,5,14,24,27,0
"t164,t194",4,0,19,45,9,2,18,8,1,12,21,71,4,22,8,7,17,22,0
"t164,t195",1,10,33,28,3,6,38,13,3,32,34,147,51,12,3,7,3,9,0
"t164,t196",3,8,29,49,12,4,28,12,2,20,34,117,49,15,7,12,9,16,0
"t164,t197",2,11,27,29,4,6,41,14,3,39,34,159,60,10,7,2,3,9,0
"t164,t198",10,1,15,25,3,2,11,6,1,10,25,44,2,17,5,4,12,11,0
"t165,t166",4,5,0,19,8,1,4,0,1,14,1,10,17,2,1,2,4,2,0
"t165,t167",3,4,4,68,31,35,6,1,1,9,28,23,14,17,2,6,3,1,0
"t165,t168",3,0,0,18,8,2,4,0,1,3,3,10,6,1,3,13,3,2,0
"t165,t169",8,11,34,48,10,6,37,13,3,34,33,148,51,7,6,10,2,11,0
"t165,t170",5,13,27,23,7,5,29,8,2,28,24,112,65,11,3,5,16,11,0
"t165,t171",3,1,1,143,60,38,3,0,1,2,100,9,22,44,7,0,2,1,0
"t165,t172",5,8,9,8,4,3,19,4,2,21,16,74,54,11,4,9,18,14,0
"t165,t173",4,6,23,30,10,4,26,8,2,15,14,108,21,4,2,8,1,9,0
"t165,t174",0,6,6,4,3,3,12,2,1,8,7,46,44,7,3,6,12,8,0
"t165,t175",3,1,3,11,2,1,1,1,1,10,1,1,4,5,7,0,11,7,0
"t165,t176",5,8,17,27,10,3,25,8,2,14,13,104,44,2,3,5,3,8,0
"t165,t177",0,10,15,37,14,2,29,9,2,21,16,117,59,3,5,2,8,5,0
"t165,t178",3,1,3,3,2,2,5,0,1,10,1,16,4,4,8,4,9,4,0
"t165,t179",4,2,3,10,1,1,1,1,0,1,1,10,21,7,1,3,9,5,0
"t165,t180",4,1,7,13,3,0,4,1,0,2,2,12,2,1,2,6,2,1,0
"t165,t181",1,10,13,17,6,2,23,6,2,23,11,93,50,5,5,8,9,0,0
"t165,t182",1,11,19,12,5,3,23,6,2,23,18,90,59,12,2,12,18,13,0
"t165,t183",1,6,19,38,14,4,17,6,2,15,12,80,17,7,0,4,1,11,0
"t165,t184",4,0,5,32,12,0,4,1,0,5,3,14,4,3,6,8,1,2,0
"t165,t185",7,7,19,24,7,4,34,10,3,19,27,130,35,11,0,4,19,13,0
"t165,t186",0,7,12,24,8,5,20,5,2,20,6,80,41,1,7,15,4,7,0
"t165,t187",1,1,2,1,2,1,1,1,0,3,7,8,8,1,3,0,1,0,0
"t165,t188",5,3,3,13,1,1,2,1,0,9,1,12,24,8,7,6,11,7,0
"t165,t189",2,8,8,10,7,3,17,4,2,19,13,66,55,12,1,2,18,14,0
"t165,t190",0,3,5,3,1,1,3,0,1,2,2,7,35,8,2,2,11,8,0
"t165,t191",1,2,0,0,2,1,1,0,0,2,2,2,2,1,10,4,4,0,0
"t165,t192",4,6,22,29,7,5,33,11,3,21,24,132,28,2,5,12,3,7,0
"t165,t193",5,5,21,12,4,3,26,7,2,16,22,102,17,11,4,13,20,15,0
"t165,t194",9,10,15,13,5,4,19,5,2,18,16,77,57,10,7,8,13,10,0
"t165,t195",4,0,1,30,11,0,1,0,0,2,3,1,2,0,2,6,1,3,0
"t165,t196",8,2,5,9,2,2,9,1,1,10,3,31,4,3,6,11,5,4,0
"t165,t197",3,1,7,29,10,0,4,1,0,9,3,11,7,2,6,1,1,3,0
"t165,t198",5,9,19,33,11,4,26,7,2,20,12,104,55,5,4,3,8,1,0
"t166,t167",1,1,4,87,39,36,2,1,0,5,27,13,3,19,3,4,1,1,0
"t166,t168",1,5,0,1,0,1,0,0,0,11,2,0,23,1,4,11,1,0,0
"t166,t169",4,6,34,29,2,5,33,13,2,20,34,138,34,9,5,8,6,13,0
"t166,t170",1,8,27,4,1,4,25,8,1,14,25,102,48,9,4,3,12,9,0
"t166,t171",1,6,1,162,68,39,1,0,0,12,99,1,39,46,8,2,2,3,0
"t166,t172",1,3,9,11,4,2,15,4,1,7,17,64,37,9,5,7,14,12,0
"t166,t173",8,1,23,11,2,3,22,8,1,1,15,98,4,6,3,6,3,11,0
"t166,t174",4,1,6,15,5,2,8,2,0,6,8,36,27,5,4,4,8,6,0
"t166,t175",7,4,3,30,10,0,3,1,0,4,0,9,21,3,6,2,7,5,0
"t166,t176",9,3,17,8,2,2,21,8,1,0,14,94,27,0,4,3,1,10,0
"t166,t177",4,5,15,18,6,1,25,9,1,7,17,107,42,1,6,0,4,7,0
"t166,t178",7,4,3,16,6,1,1,0,0,4,0,6,21,2,7,2,5,2,0
"t166,t179",8,3,3,29,9,0,5,1,1,13,0,20,4,5,0,1,5,3,0
"t166,t180",0,4,7,6,5,1,8,1,1,16,3,22,15,1,3,4,2,3,0
"t166,t181",5,5,13,2,2,1,19,6,1,9,12,83,33,3,6,6,5,2,0
"t166,t182",5,6,19,7,3,2,19,6,1,9,19,80,42,10,1,10,14,11,0
"t166,t183",3,1,19,19,6,3,13,6,1,1,13,70,0,9,1,6,5,13,0
"t166,t184",0,5,5,13,4,1,8,1,1,19,2,24,13,5,7,6,5,4,0
"t166,t185",3,2,19,5,1,3,30,10,2,5,28,120,18,9,1,2,15,11,0
"t166,t186",4,2,12,5,0,4,16,5,1,6,7,70,24,1,8,13,0,9,0
"t166,t187",5,6,2,18,6,0,5,1,1,17,6,18,25,3,4,2,3,2,0
"t166,t188",9,2,3,32,9,0,6,1,1,5,0,22,7,6,6,4,7,5,0
"t166,t189",2,3,8,9,1,2,13,4,1,5,14,56,38,10,0,4,14,12,0
"t166,t190",4,2,5,22,7,0,1,0,0,12,3,3,18,6,1,4,7,6,0
"t166,t191",5,3,0,19,10,0,5,0,1,12,3,12,15,1,9,2,0,2,0
"t166,t192",0,1,22,10,1,4,29,11,2,7,25,122,11,4,4,10,1,9,0
"t166,t193",1,0,21,7,4,2,22,7,1,2,23,92,0,9,5,11,16,13,0
"t166,t194",5,5,15,6,3,3,15,5,1,4,17,67,40,8,8,10,9,8,0
"t166,t195",0,5,1,11,3,1,5,0,1,16,4,9,15,2,3,4,5,5,0
"t166,t196",4,3,5,10,6,1,5,1,0,4,4,21,13,1,7,9,1,2,0
"t166,t197",1,6,7,10,2,1,8,1,1,23,4,21,24,4,7,1,5,5,0
"t166,t198",9,4,19,14,3,3,22,7,1,6,13,94,38,3,5,1,4,3,0
"t167,t168",0,4,4,86,39,37,2,1,0,6,25,13,20,18,1,7,0,1,0
"t167,t169",5,7,30,116,41,41,31,12,2,25,61,125,37,10,8,4,5,12,0
"t167,t170",2,9,23,91,38,40,23,7,1,19,52,89,51,28,1,1,13,10,0
"t167,t171",0,5,5,75,29,3,3,1,0,7,72,14,36,27,5,6,1,2,0
"t167,t172",2,4,5,76,35,38,13,3,1,12,44,51,40,28,2,3,15,13,0
"t167,t173",7,2,19,98,41,39,20,7,1,6,42,85,7,13,0,2,2,10,0
"t167,t174",3,2,2,72,34,38,6,1,0,1,35,23,30,24,1,0,9,7,0
"t167,t175",6,3,7,57,29,36,5,2,0,1,27,22,18,22,9,6,8,6,0
"t167,t176",8,4,13,95,41,38,19,7,1,5,41,81,30,19,1,1,0,9,0
"t167,t177",3,6,11,105,45,37,23,8,1,12,44,94,45,20,3,4,5,6,0
"t167,t178",6,3,7,71,33,37,1,1,0,1,27,7,18,21,10,2,6,3,0
"t167,t179",7,2,7,58,30,36,7,2,1,8,27,33,7,24,3,3,6,4,0
"t167,t180",1,3,3,81,34,35,10,2,1,11,30,35,12,18,0,0,1,2,0
